content,publish_date
"감전된 전기 수리공 발목에 밧줄을 묶어 당기고 있는 할머니. /방콕 포스트

태국에서 전기설비를 고치다 감전된 60대 수리공을 82세 할머니가 구해 화제가 되고 있다. 이 할머니는 감전 사고가 발생했을 때 대처하는 방법을 유튜브 영상을 통해 배웠다고 밝혔다.

17일 방콕 포스트 등 태국 현지 언론에 따르면, 지난 8일 태국의 한 가정집에서 60대 전기 수리공이 전기설비를 고치다 감전됐다.

공개된 방범카메라 영상을 보면 전기 수리공은 사다리를 타고 올라가 전기를 고치다 갑자기 몸을 부르르 떨며 경련을 일으켰다. 전기 수리공은 곧 의식을 잃었다.

전기 수리공은 당시 실수로 전류가 통하는 금속 물받이 통을 만졌다가 감전을 당한 것으로 알려졌다.

이를 목격한 할머니는 곧장 수리공에게 달려가 발목에 밧줄을 감은 후 잡아당겼다. 만약 할머니가 직접 자신의 손으로 수리공을 잡아당겼다면 함께 감전될 수 있는 위험한 상황이었다.

할머니는 전기 수리공이 사다리에서 떨어지자 곧바로 심폐소생술을 실시했다.

전기 수리공은 다행히 곧 의식을 되찾았고 출동한 구조대에 의해 병원으로 옮겨졌다. 현재 생명에 지장은 없는 것으로 알려졌다.

할머니는 평소 감전 사고가 발생했을 때 대처하는 방법을 유튜브 영상을 보고 배웠다고 밝혔다.

현지 언론은 “할머니가 유튜브에서 얻은 지식으로 한 생명을 구해 영웅이 됐다”고 전했다.

조선일보 국제부가 픽한 글로벌 이슈! 뉴스레터 구독하기 ☞ https://page.stibee.com/subscriptions/275739

국제퀴즈 풀고 선물도 받으세요! ☞ https://www.chosun.com/members-event/?mec=n_quiz",2024.07.18. 오전 12:36
"이회택 OB축구회장. /뉴스1

축구계 원로인 이회택(78) OB축구회장은 대한축구협회가 홍명보(55) 국가대표팀 감독을 선임해 논란이 일고 있는 것에 대해 “지금은 축구인들이 서로 싸우거나 헐뜯지 말고 축구계 안정을 위해 힘을 합할 때”라고 했다.

이회택 회장은 17일 스포츠경향과의 인터뷰에서 “감독 선임 과정에 어느 정도 문제가 있지만, 홍명보 감독은 축구인들로 꾸려진 전력강화위원회가 뽑은 지도자”라며 “박지성, 박주호 등이 여기저기에서 너무 비판하는 소리만 쏟아내고 있다”고 했다.

이 회장은 “박지성, 박주호 발언을 영상 등을 통해 직접 봤고 나름대로 일리가 있는 지적이라고 생각한다”며 “잘못된 부분들은 팬들의 신뢰를 회복할 수 있는 수준까지 확실히 고쳐지도록 협회가 뼈를 깎는 노력을 해야 한다”고 했다.

이어 “홍명보 감독이 잘한 것도, 잘못한 것도 있다”며 “그래도 후배들이 마치 나쁜 놈처럼 표현할 정도로 그릇된 사람은 아니다”라고 덧붙였다.

이 회장은 “협회 직원들, 축구인 모두 반성하고 자신을 되돌아봐야 한다”면서도 “혼란한 시기에 국민에게 희망과 기쁨을 주기 위해 축구계라도 하나로 뭉쳐야 한다”고 했다.

그러면서 이 회장은 “일단 감독이 선임됐고 홍 감독도 결국 축구인들이 뽑았다”며 “이미 선임된 만큼 축구인들은 감독과 대표팀, 선수들을 믿고 맡겨야 한다”고 했다.

이 회장은 “협회, 홍 감독을 비판하는 후배들도 언젠가는 협회장, 대표팀 감독, 프로팀 감독이 될 재목들”이라며 “서로 최소한 예의를 지키면서 축구 발전을 위해 힘을 모아 달라”고 했다.

한편 축구협회는 위르겐 클린스만 전 감독과 결별한 뒤 5개월간 새 감독을 물색하다가 지난 7일 프로축구 울산 HD 홍명보 감독을 대표팀 사령탑으로 선임했다. 이 과정에서 다수의 외국인 감독이 한국 축구 대표팀 사령탑 자리를 원했음에도 뚜렷한 이유 없이 홍명보 감독에게 지휘봉을 맡겼다는 이유로 비판 여론에 시달렸다.

축구 국가대표 감독을 뽑는 대한축구협회 전력강화위원회에 위원으로 참여했던 전 축구 국가대표 박주호는 홍명보 감독 선임 과정에 문제가 있었다고 폭로하기도 했다. 이후 이영표, 박지성, 이동국, 이천수 등 홍명보 감독과 함께 선수 생활을 했던 축구계 인사들도 공개비판에 나섰다.",2024.07.17. 오후 11:41
"임신 4개월 차인 개그우먼 정주리. /정주리 소셜미디어

아들만 네 명을 둔 개그우먼 정주리(39)가 다섯 번째 자녀를 임신했다고 발표했다.

정주리는 17일 자신의 소셜미디어를 통해 “저에게 새로운 가족이 찾아왔다”라며 “(자녀)도경이는 막내가 아니라 넷째였다”고 했다.

정주리는 “이번에는 정말 막내가 맞을까?”라면서도 “뭐 넷이나 다섯이나. 7식구의 앞날을 축복해달라”고 했다.

정주리는 현재 임신 4개월 차라며 최근 자신의 사진을 공개하기도 했다. 정주리는 볼록 나온 D라인 사진에 대해 “만삭 사진 아님”이라고 설명을 달았다.

개그우먼 정주리와 자녀들. /정주리 소셜미디어

정주리는 2005년 SBS 공채 8기 개그우먼으로 데뷔했으며 ‘웃찾사’ ‘무한걸스 시즌2′ ‘코미디 빅리그’ 등에 출연한 바 있다.

2015년 1세 연하의 비연예인 남편과 결혼했다. 슬하에 2015년생, 2017년생, 2019년생, 2022년생 아들 4명을 두고 있다.",2024.07.17. 오후 10:16
"쯔양 측 “협박받아 돈 준 것 맞다”

유튜버 쯔양을 협박한 혐의로 고발당한 유튜버 구제역이 지난 15일 오후 서울 서초구 서울중앙지검에 자진 출석하며 취재진의 질문에 답하고 있다. /뉴스1

구독자 1000만명을 보유한 먹방 유튜버 쯔양(본명 박정원) 측을 협박해 5500만원을 뜯어낸 혐의로 고발당한 유튜버 구제역(본명 이준희)이 17일 언론 인터뷰를 통해 ‘5500만원을 받은 것은 맞지만 정당한 용역비용’이라고 주장했다. 하지만 쯔양 측은 “협박에 의해 돈을 준 게 맞다”고 반박했다.

앞서 쯔양은 지난 15일 자신을 협박해 돈을 뜯어냈다며 구제역과 전국진, 범죄연구소 등 유튜버들을 직접 고소하겠다고 했었다. 구제역은 쯔양 측이 고소 의사를 밝히기 전 한 유튜버에게 고발당해 검찰이 수사에 착수했다.

구제역은 이날 공개된 시사저널과의 인터뷰에서 “휴대폰을 잘 간수하지 못해 쯔양의 과거가 폭로된 점 사과드린다”면서도 “다만 협박을 통해 쯔양 측으로부터 5500만원을 뜯어냈다는 주장은 전혀 사실이 아니다”라고 했다.

구제역은 “쯔양 소속사가 울면서 도와달라고 부탁하기에 들어줬을 뿐인데 한순간에 배신했다”며 “쯔양이 유흥업소에서 일했다는 과거를 알게 됐다. 쯔양 소속사 이사 B씨, 총괄PD C씨와 만난 자리에서 쯔양이 전 대표로부터 성착취를 당했다는 충격적인 이야기를 듣고 영상을 제작하려던 마음을 접었다. 이 자리에서 ‘우리와 일을 같이 하자’는 제안을 받았다”고 주장했다.

구제역은 “일정 금액을 줄 테니 쯔양 과거를 폭로하려는 유튜버들의 입을 막아달라는 거였다”며 “B 이사와 C PD가 울며불며 부탁하기에 영웅심리가 생겼다. 그래서 1년간 부가세를 포함한 5500만원의 용역비를 받는 조건으로 수락했다”고 주장했다.

유튜브 '쯔양' /뉴스1

구제역은 자신이 유튜버 전국진 등과의 통화에서 “2억은 받아야 해” “터뜨리지 말고 몇천 당기자” 등의 발언을 한 것에 대해서는 “녹음 뒷부분을 들어보면 알겠지만 내 발언은 단순 장난이었다”고 주장했다.

구제역은 “주기적으로 소속자 관계자들이 ‘구제역님, 제보는 어떻게 돼가고 있어요?’라며 진행 상황을 물었다”며 “그럴 때마다 누구는 얼마를 줘서 어떻게 해결했는지 상세히 보고했다. 1년간의 계약기간 동안 소속사가 지시하는 일을 도맡아 했을 뿐”이라고 주장했다.

구제역은 “용역대금 5500만원 중 부가세까지 고려하면 남은 순수익은 1500만원 정도”라며 “지난 한 달 매출이 1억원이었다. 물론 역대급 매출이긴 했지만 평소에도 광고 수익을 포함해 1500만~3000만원 정도 번다. 1500만원에 연연할 수준이 아니다. 앞서 언급했듯이 B 이사와 C PD가 하도 사정하기에 들어준 것뿐”이라고 주장했다.

이에 대해 쯔양 측 법률대리인 김태연 변호사는 “사실과 전혀 다르며 협박에 의한 것이 맞다”고 했다고 시사저널은 전했다.

쯔양 측은 앞서 구제역 등에 대한 고소 방침을 밝히면서도 같은 입장을 밝힌 바 있다. 쯔양 측은 “쯔양은 철저히 ‘을’의 입장에 놓이게 됐고, 사생활 폭로를 빌미로 교묘한 방식으로 협박하는 유튜버들의 눈치를 보며, 그들의 비위를 맞출 수밖에 없었고, 결국 원치 않는 내용의 계약서까지 작성해야만 했다”고 했다.

구제역은 지난 15일 사전 조율 없이 조사를 받겠다며 검찰에 출석해 자신의 휴대전화를 임의제출했지만 조사를 받지 못하고 돌아갔다.",2024.07.17. 오후 8:56
"A씨의 폭행으로 식물인간이 된 B씨의 모습. /온라인커뮤니티

함께 여행을 하던 중학교 여자 동창생을 폭행해 ‘식물인간’ 상태로 만든 20대 남성이 항소심에서 선처를 호소했다.

가해자 A씨(20)는 17일 광주고법 전주재판부 제1형사부(양진수 부장판사) 심리로 열린 중상해 혐의 항소심 공판에서 미리 써온 쪽지를 주머니에서 꺼내 읽었다.

A씨는 “지금 아무것도 할 수 없는 제가 수치스럽다. 다친 친구를 생각하면 미안하고 죄책감이 든다”며 “앞으로도 제가 지은 죄를 생각하고 많이 반성하면서 살겠다. 죄송하다”고 했다.

A씨의 변호인은 “중학교 동창인 친구들이 부산에 놀러 가서 의견 다툼 과정에서 격한 폭행이 발생했다”며 “우발적인 사정이 존재했던 점을 참작해 선처해달라”고 했다.

변호인은 “피고인의 아버지가 피해 복구를 위해 피해자 측과 접촉하고 있다”며 “합의가 쉽지 않겠지만, 선고까지 기일을 넉넉히 잡아달라”고도 요청했다.

A씨는 지난해 2월 중학교 동창인 B씨(20) 등 친구들과 부산 여행을 하다 부산시의 한 숙박업소에서 B씨를 밀치고 폭행해 다치게 한 혐의로 기소됐다. B씨는 A씨의 폭행으로 목을 크게 다쳐 현재 식물인간 상태인 것으로 알려졌다.

1심 재판부는 지난 5월 “피고인의 범행으로 당시 19세에 불과했던 피해자는 인공호흡기와 타인의 보조가 전적으로 필요한 식물인간이 됐다”면서 A씨에게 징역 6년을 선고했다.

A씨에 대한 선고 공판은 오는 9월 11일 열린다.

한편 이 사건은 지난 4월 B씨 어머니가 온라인 커뮤니티에 ‘저희 딸아이의 억울함을 풀어주세요’라는 제목의 글을 올리면서 알려졌다.",2024.07.17. 오후 7:48
"서울 종로구 신문로에 위치한 축구회관 모습. /뉴스1

대한축구협회 고위 관계자는 문화체육관광부가 잡음이 일고 있는 축구대표팀 감독 선임 과정을 직접 조사하겠다고 밝힌 것에 대해 “국제축구연맹(FIFA)의 제재를 받을 수 있다”고 우려했다.

이 관계자는 17일 뉴스1과의 익명 인터뷰에서 “문체부가 대표팀 감독 선임 절차 등에 대해 조사한다고 해서 당황스럽다”며 “아직 문체부 쪽에서 구체적인 내용이 전달된 것은 없다. 앞으로 조사가 들어오면 협조하고 따르겠다”고 했다.

그러나 이 관계자는 “계속 정치적으로 압박을 받으면 FIFA의 제재를 받을 수 있다”며 “최악의 경우엔 (협회 자격 정지로 국제대회 출전권을 뺏겨) 월드컵 본선에 못 나갈 수 있다”고 했다.

FIFA의 정관에는 회원 협회는 정치적 간섭으로부터 독립적이어야 한다고 명시돼 있는데 문체부 조사가 자칫 이 규정을 어기는 것이 될 수 있다는 것이다.

일례로 2015년 쿠웨이트 정부가 자국 체육단체의 행정에 개입할 수 있도록 체육 관련 법률을 개정하자 FIFA는 쿠웨이트축구협회의 자격을 정지해 국제대회 출전권을 회수해갔다.

이 관계자는 축구대표팀 감독 선임 과정에 대한 비판여론에는 “(절차상 큰 문제가 없는데) 시간이 지나면 모든 것이 다 밝혀지지 않겠나”라고 했다.

한편 축구협회는 위르겐 클린스만 전 감독과 결별한 뒤 5개월간 새 감독을 물색하다가 지난 7일 프로축구 울산 HD 홍명보 감독을 대표팀 사령탑으로 선임했다. 이 과정에서 다수의 외국인 감독이 한국 축구 대표팀 사령탑 자리를 원했음에도 뚜렷한 이유 없이 홍명보 감독에게 지휘봉을 맡겼다는 이유로 비판 여론에 시달렸다.

축구 국가대표 감독을 뽑는 대한축구협회 전력강화위원회에 위원으로 참여했던 전 축구 국가대표 박주호는 홍명보 감독 선임 과정에 문제가 있었다고 폭로하기도 했다. 이후 이영표, 박지성, 이동국, 이천수 등 홍명보 감독과 함께 선수 생활을 했던 축구계 인사들도 공개비판에 나섰다.",2024.07.17. 오후 6:00
"초등학생들이 학대해 죽인 고양이의 생전 모습. /동물자유연대

초등학생 2명이 친구 집에 무단침입해 친구가 키우던 고양이를 때려죽인 사건이 뒤늦게 알려졌다.

17일 동물자유연대에 따르면 지난달 대전에서 12세 초등학생 2명이 친구 집 현관문 비밀번호를 알아내 몰래 침입한 후 친구가 키우던 고양이를 학대해 죽인 사건이 발생했다. 당시 이들을 발견한 것은 피해 학생의 부모 A씨였다.

이번 사건을 제보한 A씨는 “평소보다 일찍 귀가한 날 집에 들어서니 처음 보는 두 학생이 있었다”며 “둘은 우리집 아이와 같은 초등학교 반 친구들이라고 했지만 아무도 없는 집에 어떻게 들어왔는지 의문이었다”고 했다.

A씨는 “안방 문을 연 순간 벌어져 있는 상황에 큰 충격을 받았다”며 “방안 곳곳에 배변이 묻어있었고 아직 이름도 붙이지 못한 어린 고양이가 죽어있었다”고 전했다.

A씨는 결국 두 학생이 학교 생활교육위원회를 통해 징계를 받았다면서도 “학교를 통해 알게 된 사실은 과거에도 두 학생이 집 비밀번호를 알아내 우리 집을 몰래 드나들었고, 사건 당일에는 고양이를 번갈아가며 발로 차고 깔고 앉았다 일어나길 반복했으며 끝내 딱밤으로 이마를 때려 죽음에 이르게 했다고 한다”고 전했다.

A씨는 “두 학생은 반성의 태도조차 보이지 않고 있다”며 “제 아이는 불안에 떨며 잃어버린 동생(고양이)을 그리워하고 있다”고 전했다.

동물자유연대 관계자는 조선닷컴과의 통화에서 “가해 학생들에게는 특별교육이수 징계만 내려졌다”며 “현재 가해 학생들이 왜 이런 범행을 저질렀는지 알 수조차 없는 상황이다. 학교 측에서는 징계 결과만 피해자 측에 통보해줬다. 평소 가해 학생들이 피해 학생을 괴롭히다 이런 범행을 저질렀을 가능성도 있다고 의심했는데 학교 측에서는 그런 정황은 없다고 한다”고 말했다.

동물자유연대는 또 같은 달 인천 송도에서는 9세 초등학생이 친구 집에 놀러 갔다가 친구의 반려견을 고층에서 베란다 밖으로 던져 죽인 사건도 발생했다고 전했다. 가해 학생은 이유를 묻자 “몰라요”라고 답했다고 한다.

동물자유연대는 “갈수록 미성년자의 동물학대 범죄가 심각해지고 있지만 우리 사회는 만 14세 미만(촉법소년) 동물학대 범죄를 방관하고 있다”며 “촉법소년은 처벌대상이 아니란 이유로 수사조차 진행하지 않는 일이 빈번하며 담당할 기구마저 존재하지 않는다”고 지적했다.

동물자유연대는 두 사건에 대해 각 관할 경찰서에 고발장을 제출했으며 적극적인 수사가 진행될 수 있도록 요청했다고 밝혔다.",2024.07.17. 오후 4:49
"A의원, 성추행·성희롱 의혹 부인…반박 기자회견 열 예정

천안시의회 전경. /뉴스1

국민의힘 소속 충남 천안시의회 의원이 20대 여성 공무원을 1년여간 성추행 및 성희롱했다는 의혹이 제기됐다.

천안시공무원노조는 지난 15일 천안시청에서 기자회견을 열고 “A의원은 1년여간 본인이 속한 천안시의회 의회사무국 경제산업위원회 여성 공무원을 대상으로 지속적 성희롱과 성추행을 했다”며 “자신보다 30살 이상 어린 여성 공무원에게 성적 수치심 발언, 화장하라는 발언, 안경을 벗게 시키며 외모를 지적하는 발언 등 성희롱을 일삼았다”고 주장했다.

노조는 또 “신체접촉을 하며 부르는 행위, 성희롱 발언을 하며 악수를 길게 하는 행위, 물건을 받을 때 고의적 신체접촉을 하는 행위 등 지속적 성추행으로 피해자는 성적 수치심과 공포로 인해 정신과 치료를 받고 있다”며 “내 딸, 내 아내, 내 며느리에게 이런 성희롱, 성추행을 하겠는지 묻고 싶다”고 했다.

노조는 “A의원이 우월적 지위를 이용해 상습적 성희롱, 성추행을 가한 것에 큰 분노를 느낀다”며 “합당한 처벌로 사회정의를 세우고 무너진 공직사회의 처참한 현실을 복원하기 위해 사건의 마무리까지 끝까지 투쟁할 것을 알린다”고 했다. 노조와 피해 공무원은 A의원을 형사고발했다.

더불어민주당 천안시의회 의원들도 16일 천안시청에서 기자회견을 열고 “동료 의원으로서 참혹함을 금할 수 없다”며 A의원에게 의원직 사퇴를 요구했다.

조선닷컴은 A의원의 입장을 청취하기 위해 전화와 문자로 연락을 취해봤지만 연결이 되지 않았다.

A의원은 성추행·성희롱 의혹은 사실이 아니라고 주장하고 있으며 오는 17일 반박 기자회견을 열 것으로 알려졌다.",2024.07.16. 오후 4:24
"통영시청 전경. /뉴스1

회식 자리에서 음주를 거부한 여성 직원에게 입에 있던 술을 뱉은 경남 통영시 간부 공무원이 직위해제됐다.

16일 통영시 등에 따르면 관내 행정복지센터 동장 A씨가 여성 직원에게 술을 뱉어 최근 품위유지의무 위반으로 직위해제됐다.

A씨는 지난 5일 직원들과 회식을 하던 도중 여성 직원 B씨에게 술을 권했지만 B씨는 술을 못 마신다며 거부했다. 이에 A씨는 갑자기 입에 있던 술을 B씨에게 뱉은 것으로 알려졌다.

B씨는 지난 8일 통영시에 A씨를 신고했고, 통영시는 사실관계를 확인한 후 A씨를 직위해제했다.

A씨는 당시 상황에 대해 ‘술에 취해 기억이 안 난다’는 취지로 해명한 것으로 알려졌다.

통영시는 경남도에 A씨에 대한 징계를 요청할 계획이다.",2024.07.16. 오후 1:58
"전 축구 국가대표 골키퍼 김영광. /유튜브

국가대표 골키퍼 출신 김영광(41)은 대한축구협회가 홍명보(55) 국가대표팀 감독을 선임해 논란이 일고 있는 것에 대해 “지금 축구협회에 계시는 분들 중 본인 스스로 생각했을 때 문제가 있다고 생각하시는 분들은 스스로 나가셔야 한다”고 반발했다.

김영광은 16일 자신의 유튜브 채널을 통해 “체계적인 시스템이 잡혀 있지 않으니 (감독을) 급하게 구하게 되는 것”이라면서 “(전략강화위원회 내부에서) 다수결도 진행했다고 하는데, 초등학교에서 반장 뽑는 것도 아니고”라고 했다.

홍명보 감독에 대해서는 “개인적으로 좋아하는 분이지만, 이번 판단은 많이 아쉽다”면서 “다들 ‘저걸 왜 수락하셨지’ 하는 안타까운 마음일 것이다. 수락을 한 이유가 궁금하다”라고 했다.

김영광은 “안에서 내부적인 뭔가는 있었겠지만 밖에서 팬들이 볼 때는 ‘장난하냐’ 이렇게 볼 수밖에 없는 것”이라며 “상황이 말 그대로 어이가 없는 상황이다”라고 했다.

그러면서 “지금 축구협회에 계시는 분들 중 본인 스스로 생각했을 때 문제가 있다고 생각하시는 분들은 스스로 나가셔야 한다”며 “그래야 대한민국 축구가 발전한다. 본인 스스로가 알 거라고 생각한다”라고 했다.

정몽규 대한축구협회 회장을 향해서는 “이번 사태에 대해 심각하게 생각하고 계실 것”이라면서 “(시간이 지나면) ‘넘어가겠지’라고 생각하지 말고 심각하게 검토해 실망한 축구 팬들에게 결과로 보여달라. 더 돌아서는 분들이 없도록 좋은 선택을 내려달라”고 했다.

한편 홍명보 감독 선임 사태와 관련해서는 축구계 인사들이 연이어 비판의 목소리를 내고 있다.

축구협회 부회장을 지낸 이영표 KBS 축구 해설위원은 최근 언론 인터뷰를 통해 “행정적으로 상당히 문제가 있다” “저를 포함해 우리 축구인들은 행정을 하면 안 된다. 말 그대로 사라져야 한다” 등의 강한 비판을 쏟아냈다.

이외에 박지성 전북현대 테크니컬 디렉터, 전 국가대표 선수 이동국, 이천수, 이원희 등도 공개적으로 비판의 목소리를 냈다.",2024.07.16. 오후 12:03
"남원시청 전경. /뉴스1

전북 남원시가 음주 측정을 거부해 현행범으로 체포됐던 6급 공무원을 5급 사무관으로 승진시켜 논란이 일고 있다.

16일 남원시 등에 따르면 시는 지난 12일 기획실 예산팀장이던 A씨(여)를 5급 사무관으로 승진시켰다. 이어 A씨는 4급 국·실장에 해당하는 시민소통실장 자리의 직무대리로 발령받았다.

문제는 A씨가 지난 5월 31일 새벽 음주 측정을 거부하다 경찰에 현행범으로 체포됐던 인물이라는 것이다.

A씨는 체포 당시 남원 시내에서 회식을 한 후 차로 약 20㎞를 운전해 이동하다 광주-대구 고속도로 하행선 갓길에 차량을 세우고 자고 있었다.

출동한 고속도로순찰대가 음주측정을 여러 차례 요구했지만 A씨는 이를 거부했고 결국 현행범으로 체포됐다. 경찰은 A씨에게서 술 냄새가 났다는 입장이지만, A씨는 경찰조사에서 ‘술을 마시지 않았다’고 진술한 것으로 알려졌다.

도로교통법에 따르면 음주 여부와 상관없이 음주 측정을 거부할 경우 1년 이상 5년 이하의 징역이나 500만원 이상 2000만원 이하의 벌금에 처해진다.

최경식 남원시장은 언론 인터뷰에서 A씨의 음주측정 거부 사실을 알고 있었다면서도 승진 인사를 허용한 이유는 밝히지 않았다.

남원시 관계자는 조선닷컴과의 통화에서 “현재 A씨 승진 인사와 관련돼 정리된 입장은 없다. 인사 담당자와 소통해보시라”고 했다. 남원시 인사 관련 부서 관계자는 “담당자들이 모두 회의에 들어가 입장을 밝히기 어렵다”고 했다.

전국공무원노조 전북지역본부 남원시지부는 지난 15일 성명을 통해 “남원시장은 경찰의 수사개시 통보를 받고서도 A씨를 직위해제 처분하지 않았다”며 “그에 더해 중징계 처분기준에 해당하는 자에 대해 징계가 아니라 승진을 단행했다. 징계를 받아야 할 공무원이 징계가 아닌 승진을 한 이유에 대해서 답하라”고 했다.

노조는 “역대급 엉망진창 인사 참사 앞에서 남원시 공직사회는 할 말을 잃었다”며 “범죄 피의자를 감싸고, 알 수 없는 기준으로 공직사회를 패닉상태에 빠뜨린 하반기 정기인사에 대해 답하라”고 했다.",2024.07.16. 오전 10:41
"A씨가 드론으로 촬영한 영상. /SCMP

드론을 이용해 아내의 불륜 사실을 확인한 남성의 사연이 중국 현지에서 화제가 되고 있다.

13일 홍콩 사우스차이나모닝포스트(SCMP) 보도에 따르면 중국 후베이성에 살고 있는 30대 남성 A씨는 최근 드론을 이용해 아내의 외도 장면을 포착했다.

A씨는 작년부터 아내가 자신을 차갑게 대하기 시작했고, 친정을 방문하는 횟수가 늘어났다고 설명했다.

A씨는 “아내가 나를 의도적으로 무시한다고 느꼈다”며 결국 드론을 사용해 아내를 추적하기로 결심했다고 밝혔다.

A씨가 공개한 드론 촬영 영상에는 A씨 아내가 차를 타고 산속으로 들어가는 장면이 담겼다. 이후 A씨 아내는 다른 남자와 손을 잡고 흙집 안으로 들어갔다. 이들은 약 20분 후 흙집에서 나와 차를 타고 A씨 아내가 일하는 공장으로 갔다.

A씨는 “남성은 아내의 직장 상사”라며 “드론으로 수집한 증거를 이혼할 때 사용할 것”이라고 했다.

A씨의 사연은 중국 온라인상에서 큰 화제가 됐다. 현지 네티즌들은 “드론이 없었다면 A씨는 자신이 배신당했다는 것을 몰랐을 것이다” “첨단 기술의 시대에는 어떤 거짓말도 탄로 날 것이다. 그러니 외도를 해선 안 된다” 등의 반응을 보였다.

조선일보 국제부가 픽한 글로벌 이슈! 뉴스레터 구독하기 ☞ https://page.stibee.com/subscriptions/275739

국제퀴즈 풀고 선물도 받으세요! ☞ https://www.chosun.com/members-event/?mec=n_quiz",2024.07.16. 오전 9:15
"트로트 가수 김호중씨가 지난 5월 31일 오전 서울 강남경찰서에서 나와 검찰로 구속 송치되고 있는 모습. /뉴스1

음주 뺑소니 사실을 인정한 트로트 가수 김호중(33)씨의 첫 재판이 10일 열린 가운데 모친을 사칭한 여성이 현장에 등장해 혼란이 빚어졌다.

서울중앙지법 형사26단독 최민혜 판사는 이날 특정범죄가중처벌법상 위험운전치상·도주치상, 도로교통법상 사고후미조치, 범인도피방조 혐의 등으로 구속 기소된 김씨의 첫 재판을 진행했다.

이날 김호중씨를 보기 위해 수많은 팬들이 몰린 가운데, 자신이 김호중의 어머니라고 주장하는 한 여성이 나타났다.

이 여성은 현장에서 한 매체와 직접 인터뷰까지 했다. 여성은 인터뷰에서 눈물을 보이며 “우리 애(김호중)가 잘못한 거 맞다”면서도 “애가 겁이 많아서 그렇다. 너무 미워하지 않았으면 좋겠다”라고 했다. 하지만 이 여성은 실제 김호중씨의 어머니가 아니었다.

이 인터뷰 기사는 현재 해당 언론사의 요청으로 삭제된 상태다. 이날 김호중씨의 어머니는 법정을 찾지 않았던 것으로 알려졌다.

한편 이날 법정 안팎은 김호중씨의 팬들로 가득 찼고, 이들은 수백 개의 탄원서를 재판부에 제출한 것으로 알려졌다.

이날 김호중씨는 검은색 양복을 입고 다리를 절뚝거리며 법정에 출석했다. 김호중씨가 입정하자 방청객들이 눈물을 보이기도 했다.

한편 김호중씨는 지난 5월 9일 오후 11시 40분쯤 서울 강남구 압구정동의 한 도로에서 차를 몰던 중 마주 오던 택시와 충돌한 뒤 달아났다.

김호중씨 측은 운전자 바꿔치기, 차량 블랙박스 메모리카드 파손 등은 인정하면서도 음주운전 의혹만은 강하게 부인해왔다. 그러다 여러 증거가 쏟아져 나오자 사고 열흘 만인 지난 5월 19일 음주운전 사실을 뒤늦게 인정했다. 다만 김호중씨가 도주 후 추가로 술을 마시는 바람에 정확한 혈중알코올농도 측정이 불가능해져 음주운전 혐의는 적용되지 않았다.",2024.07.10. 오후 6:53
"이재명 민주당 전 대표가 10일 서울 여의도 중앙당사에서 8·18 전당대회 당 대표 출마 선언을 했다. 이날 이 전 대표는 태극기 배지를 거꾸로 달고 나왔다. /뉴시스

이재명 더불어민주당 전 대표가 10일 기자회견장에 태극기 배지를 거꾸로 달고 나왔다. 이 전 대표는 한 기자가 이를 지적하자, 웃으며 “또 하나의 가십거리가 되겠다. 다른 의도는 전혀 없다”고 답했다.

이 전 대표는 이날 서울 여의도 중앙당사 당원존에서 기자회견을 열고 당 대표 연임 도전을 선언했다. 이 전 대표는 왼쪽 정장 재킷에 태극기 배지를 달고 나왔는데 아래위가 뒤바뀐 상태였다.

이재명 민주당 전 대표가 10일 서울 여의도 중앙당사에서 열린 8·18 전당대회 당 대표 출마 선언 기자회견에서 질의응답 중 웃고 있다. /뉴시스

이 사실을 눈치채지 못했던 이 전 대표는 이후 질의 응답 과정에서 ‘태극기 배지를 거꾸로 단 의도가 있느냐’는 한 기자의 질문을 받고 급히 배지를 고쳐 달았다.

이 전 대표는 웃으며 “하하, 죄송합니다. 이게 자꾸 돌아가서. 하하하”라고 했다. 그는 “미안합니다”라고 재차 사과하며 “좋은 지적 해 줘서 고맙습니다. 이거 또 하나의 가십거리가 되겠군요. 다른 의도는 전혀 없습니다”라고 말했다.

이재명 더불어민주당 전 대표가 10일 오전 서울 여의도 중앙당사에서 8·18 전당대회 당 대표 출마 선언을 했다. 이 전 대표가 태극기 배지를 거꾸로 달았다는 지적에 배지를 고쳐 달고 있다. /뉴시스",2024.07.10. 오후 5:30
